length,price_change,max_price,min_price,volatility,avg_volume,trend_slope,normalized_series,segment_id,start_date,end_date,code
7,0.07197763801537382,15.34,13.62,0.03472329250713794,16971594.14285714,0.14714285714285705,"[0.40116279 0.22093023 0.22093023 0.         0.15116279 0.61627907
 1.        ]",13,2024-12-12,2024-12-20,688313
2,0.009702009702009741,14.57,14.43,,21050922.0,0.07000000000000028,[0. 1.],14,2024-12-23,2024-12-24,688313
2,0.06648199445983385,15.4,14.44,,18927958.5,0.4800000000000004,[0. 1.],15,2024-12-25,2024-12-26,688313
2,0.1269001982815598,17.05,15.13,,34925724.0,0.96,[0. 1.],16,2024-12-27,2024-12-30,688313
2,0.03782794386821239,17.01,16.39,,50454710.0,0.3100000000000005,[0. 1.],17,2024-12-31,2025-01-02,688313
4,0.12876361306854592,17.62,15.0,0.1133229090313827,39789966.0,0.5025000000000004,[0.23282443 0.         0.99618321 1.        ],18,2025-01-03,2025-01-08,688313
4,0.03541912632821711,17.54,15.42,0.10785610852749183,32004385.0,0.14999999999999947,[0.71698113 0.         0.0754717  1.        ],19,2025-01-09,2025-01-14,688313
3,0.1253644314868806,19.3,17.15,0.011860969161823253,49676500.0,0.7166666666666673,[0.         0.41860465 1.        ],20,2025-01-15,2025-01-17,688313
5,0.22356654392425038,23.26,19.01,0.05653565477307162,44172973.6,0.85,[0.         0.11294118 0.14117647 0.35294118 1.        ],21,2025-01-20,2025-01-24,688313
5,-0.0005159958720329211,19.38,16.52,0.10506773044103415,55055312.0,-0.001999999999999602,[1.         0.         0.41258741 0.8951049  0.9965035 ],22,2025-01-27,2025-02-10,688313
3,0.039473684210526314,19.75,19.0,0.016182279554082694,32939099.333333332,0.25,[0.         0.78666667 1.        ],23,2025-02-11,2025-02-13,688313
2,0.05923532579429194,19.67,18.57,,39952816.0,0.5500000000000007,[0. 1.],24,2025-02-14,2025-02-17,688313
4,0.11952601751674397,21.73,19.41,0.02848292144641881,36660731.5,0.5800000000000001,[0.         0.36637931 0.43534483 1.        ],25,2025-02-18,2025-02-21,688313
3,-0.006856023506366334,20.42,19.9,0.03150917848550685,30780880.0,-0.046666666666666856,[1.         0.         0.73076923],26,2025-02-24,2025-02-26,688313
6,0.004779607010090463,18.92,17.6,0.03869622207391452,23797414.666666668,0.015000000000000568,[0.93181818 0.         0.08333333 0.45454545 0.84848485 1.        ],27,2025-02-27,2025-03-06,688313
2,0.04434589800443463,18.84,18.04,,21977250.0,0.40000000000000036,[0. 1.],28,2025-03-07,2025-03-10,688313
2,0.005945945945945916,18.61,18.5,,16474395.5,0.054999999999999716,[0. 1.],29,2025-03-11,2025-03-12,688313
4,0.048618784530386684,18.98,18.1,0.02676047312207084,19019767.5,0.21999999999999975,[0.         0.96590909 0.93181818 1.        ],30,2025-03-13,2025-03-18,688313
4,-0.05558583106267047,18.35,17.05,0.03624521268632926,13135944.25,-0.2550000000000008,[1.         0.77692308 0.         0.21538462],31,2025-03-19,2025-03-24,688313
3,0.010173548773189595,16.88,16.71,0.006343408226050079,11510323.333333334,0.05666666666666605,[0.         0.05882353 1.        ],32,2025-03-25,2025-03-27,688313
2,0.028415961305925178,17.01,16.54,,9936753.0,0.2350000000000012,[0. 1.],33,2025-03-28,2025-03-31,688313
2,0.027251184834123275,17.34,16.88,,10584550.5,0.23000000000000043,[0. 1.],34,2025-04-01,2025-04-02,688313
7,-0.09415204678362579,17.1,13.8,0.08910930069769103,16596907.0,-0.23000000000000018,"[1.         0.         0.11818182 0.21818182 0.35454545 0.50606061
 0.51212121]",35,2025-04-03,2025-04-14,688313
7,0.4272786037491918,22.08,14.99,0.08582657790575726,33554361.285714287,0.944285714285714,"[0.06770099 0.0112835  0.         0.08603667 0.52609309 0.87165021
 1.        ]",36,2025-04-15,2025-04-23,688313
2,0.18359908883826884,25.98,21.95,,69507870.0,2.0150000000000006,[0. 1.],37,2025-04-24,2025-04-25,688313
2,0.041860465116279,26.88,25.8,,54577804.0,0.5399999999999991,[0. 1.],38,2025-04-28,2025-04-29,688313
2,0.11141199226305605,28.73,25.85,,50780154.0,1.4399999999999995,[0. 1.],39,2025-04-30,2025-05-06,688313
3,0.02641775272983445,29.14,28.39,0.010791097531185383,48685924.0,0.25,[0.         0.78666667 1.        ],40,2025-05-07,2025-05-09,688313
5,0.08589168678854785,31.48,28.7,0.028570504251675018,34548307.6,0.4980000000000004,[0.10431655 0.         0.35611511 0.42086331 1.        ],41,2025-05-12,2025-05-16,688313
6,-0.06720257234726687,31.1,28.7,0.017643188865076955,25171677.666666668,-0.34833333333333333,[1.         0.525      0.24166667 0.14583333 0.         0.12916667],42,2025-05-19,2025-05-26,688313
2,0.040113596024139116,29.3,28.17,,25988601.0,0.5649999999999995,[0. 1.],43,2025-05-27,2025-05-28,688313
6,0.21972318339100352,35.25,28.49,0.05611821615453202,30268236.5,1.0583333333333336,[0.06065089 0.03402367 0.         0.11686391 0.65384615 1.        ],44,2025-05-29,2025-06-06,688313
8,0.08112773302646721,37.58,34.49,0.012171255539572772,29577320.25,0.35250000000000004,"[0.08737864 0.06796117 0.         0.1618123  0.4789644  0.69255663
 0.77346278 1.        ]",45,2025-06-09,2025-06-18,688313
3,0.0792463286228872,38.95,36.09,0.04276652087073765,37515408.0,0.9533333333333331,[0.         0.87762238 1.        ],46,2025-06-19,2025-06-23,688313
5,0.19758838037818582,43.7,36.49,0.06907995811126316,36180411.6,1.4420000000000002,[0.         0.01803051 0.02773925 0.21636616 1.        ],47,2025-06-24,2025-07-11,688313
2,0.13552600886400754,48.68,42.87,,43715266.0,2.905000000000001,[0. 1.],48,2025-07-14,2025-07-15,688313
3,0.1380557328228037,53.5,47.01,0.06132360701711257,40718629.333333336,2.163333333333334,[0.         0.80431433 1.        ],49,2025-07-16,2025-07-18,688313
3,0.09235127478753542,57.84,52.95,0.0013077217900279638,34320949.333333336,1.6300000000000001,[0.         0.49897751 1.        ],50,2025-07-21,2025-07-23,688313
4,0.2459016393442622,66.88,53.68,0.034748543201038956,36215494.5,3.299999999999999,[0.         0.14848485 0.53939394 1.        ],51,2025-07-24,2025-07-29,688313
3,-0.10258899676375399,61.8,54.1,0.10587799848777185,57264390.666666664,-2.113333333333332,[1.         0.         0.17662338],52,2025-07-30,2025-08-01,688313
2,0.047069597069597076,57.17,54.6,,36704687.0,1.2850000000000001,[0. 1.],53,2025-08-04,2025-08-05,688313
6,0.07681539807524061,61.54,54.92,0.037783765407267876,32823048.0,0.7316666666666668,[0.33685801 0.14048338 0.         0.08006042 0.62839879 1.        ],54,2025-08-06,2025-08-13,688313
3,0.1570086833244729,65.29,56.1,0.11996955374085672,44243718.0,2.9533333333333354,[0.0359086 0.        1.       ],55,2025-08-14,2025-08-18,688313
5,0.11086922718084272,71.44,60.95,0.06528997478218497,37985540.4,1.425999999999999,[0.32030505 0.17540515 0.         0.36320305 1.        ],56,2025-08-19,2025-08-25,688313
3,0.222616345062429,86.17,70.48,0.060411697230468346,50301974.666666664,5.2299999999999995,[0.         0.67049076 1.        ],57,2025-08-26,2025-08-28,688313
2,0.005782435851102153,83.49,83.01,,47184980.0,0.23999999999999488,[0. 1.],58,2025-08-29,2025-09-01,688313
2,0.047268106734434545,82.42,78.7,,47655606.0,1.8599999999999994,[0. 1.],59,2025-09-02,2025-09-03,688313
2,0.07193229901269385,76.0,70.9,,46347348.0,2.549999999999997,[0. 1.],60,2025-09-04,2025-09-05,688313
4,0.06253405994550394,77.99,70.6,0.06874258466944513,31407959.5,1.1474999999999973,[0.37889039 0.         0.067659   1.        ],61,2025-09-08,2025-09-11,688313
7,0.062942779291553,78.02,68.59,0.0371831875411843,36258508.0,0.6599999999999986,"[0.51007423 0.23966066 0.         0.43584305 0.59490986 0.84411453
 1.        ]",62,2025-09-12,2025-09-22,688313
5,-0.04847040127135493,75.51,70.8,0.020584272199243983,23088076.0,-0.7320000000000022,[1.         0.47983015 0.35244161 0.         0.22292994],63,2025-09-23,2025-09-29,688313
7,-0.062272089761570795,71.3,63.9,0.03343867088777918,19605251.0,-0.634285714285714,"[1.         0.94594595 0.51756757 0.51081081 0.         0.22027027
 0.4       ]",64,2025-09-30,2025-10-16,688313
4,0.2689199118295371,69.08,54.44,0.06489856937871809,43885204.0,3.66,[0.         0.30327869 0.90642077 1.        ],65,2025-10-17,2025-10-22,688313
4,0.16585588324718753,76.69,65.78,0.05805316628093715,36040147.0,2.727499999999999,[0.         0.18973419 0.93217232 1.        ],66,2025-10-23,2025-10-28,688313
5,-0.08967281540325835,74.27,66.6,0.029502765605607578,25257901.6,-1.3319999999999994,[1.         0.45110821 0.24511082 0.         0.13168188],67,2025-10-29,2025-11-04,688313
2,0.12102874432677763,74.1,66.1,,34983676.0,4.0,[0. 1.],68,2025-11-05,2025-11-06,688313
4,0.1441514536849222,84.61,73.95,0.02444033647059529,41685483.0,2.664999999999999,[0.         0.31707317 0.83020638 1.        ],69,2025-11-07,2025-11-12,688313
4,-0.01712538226299701,81.75,78.18,0.03513307881309089,25890364.5,-0.3500000000000014,[1.         0.03361345 0.         0.60784314],70,2025-11-13,2025-11-18,688313
6,-0.014035087719298124,79.8,68.94,0.07218109597191628,30134864.333333332,-0.18666666666666507,[1.         0.88029466 0.2145488  0.         0.61510129 0.89686924],71,2025-11-19,2025-11-26,688313
3,0.013410702772404982,78.59,76.2,0.034487685937324396,24336352.666666668,0.34666666666666873,[0.56485356 0.         1.        ],72,2025-11-27,2025-12-01,688313
9,0.4155844155844156,109.0,77.0,0.0408636194221201,33985005.55555555,3.5555555555555554,"[0.        0.10875   0.1084375 0.2875    0.51125   0.534375  0.596875
 0.65      1.       ]",73,2025-12-02,2025-12-12,688313
3,0.04437839499846277,101.9,95.56,0.06148035071839983,30314521.333333332,1.4433333333333376,[0.3170347 0.        1.       ],74,2025-12-15,2025-12-17,688313
3,-0.0017421602787456622,97.58,94.6,0.04259827751791381,20981411.333333332,-0.05666666666666723,[1.         0.         0.94295302],75,2025-12-18,2025-12-22,688313
3,0.001557470667635671,96.46,94.28,0.031254390687330776,22743616.0,0.04999999999999716,[0.93119266 0.         1.        ],76,2025-12-23,2025-12-25,688313
3,-0.006470007676280331,91.19,89.34,0.024317923570967112,27835700.666666668,-0.1966666666666678,[1.         0.         0.68108108],77,2025-12-26,2025-12-30,688313
4,0.00022527596305469723,88.83,86.53,0.026063899645850035,23688404.75,0.004999999999999005,[0.97826087 1.         0.         0.98695652],78,2025-12-31,2026-01-07,688313
2,0.023136844552958898,88.0,86.01,,25973452.0,0.9949999999999974,[0. 1.],79,2026-01-08,2026-01-09,688313
4,0.053246596795566814,87.43,79.9,0.0552567207523026,36255790.5,1.1050000000000004,[0.41301461 0.         0.20982736 1.        ],80,2026-01-12,2026-01-15,688313
5,-0.06206896551724145,87.0,79.3,0.03521432108255865,24594326.4,-1.0800000000000012,[1.         0.48181818 0.         0.23896104 0.2987013 ],81,2026-01-16,2026-01-22,688313
3,0.05151287821955477,84.1,79.01,0.054129205856542524,25427862.666666668,1.3733333333333302,[0.19056974 0.         1.        ],82,2026-01-23,2026-01-27,688313
3,0.10284411376455067,91.9,83.33,0.03139170637638958,44868082.666666664,2.856666666666669,[0.         0.27421237 1.        ],83,2026-01-28,2026-01-30,688313
2,0.02812110216577848,90.67,88.19,,38275646.0,1.240000000000002,[0. 1.],84,2026-02-02,2026-02-03,688313
4,0.030256470866327885,87.17,78.65,0.08795149129482921,28071179.0,0.6400000000000006,[0.69953052 0.05868545 0.         1.        ],85,2026-02-04,2026-02-09,688313
3,0.018287037037037015,87.98,83.87,0.05535714059014118,25448682.0,0.5266666666666661,[0.61557178 0.         1.        ],86,2026-02-10,2026-02-12,688313
2,0.03200483091787447,85.45,82.8,,26444063.0,1.3250000000000028,[0. 1.],87,2026-02-13,2026-02-24,688313
2,0.034584166568638955,87.95,85.01,,28298548.0,1.4699999999999989,[0. 1.],88,2026-02-25,2026-02-26,688313
3,0.026879162702188455,86.34,84.08,0.006000419051334577,34530063.333333336,0.7533333333333351,[0.         0.65486726 1.        ],89,2026-02-27,2026-03-03,688313
5,-0.01658964332266863,84.39,77.4,0.05638357621075841,33392337.6,-0.28000000000000114,[1.         0.98569385 0.74248927 0.         0.79971388],90,2026-03-04,2026-03-10,688313
2,0.009304011599806622,83.53,82.76,,31193516.0,0.384999999999998,[0. 1.],91,2026-03-11,2026-03-12,688313
2,0.005518763796909352,81.99,81.54,,20232242.0,0.22499999999999432,[0. 1.],92,2026-03-13,2026-03-16,688313
4,0.09967256057629338,83.96,76.35,0.01589715947314017,30481743.5,1.9024999999999999,[0.         0.19842313 0.47306176 1.        ],93,2026-03-17,2026-03-20,688313
6,0.1564310544611818,89.82,77.67,0.024118670800702856,37344488.0,2.0249999999999986,[0.         0.20740741 0.66666667 0.72757202 0.89958848 1.        ],94,2026-03-23,2026-03-30,688313
4,0.15879312417357866,96.4,83.19,0.015783958071147644,45386172.0,3.302500000000002,[0.         0.43073429 0.72747918 1.        ],95,2026-03-31,2026-04-03,688313
3,0.16930812110613191,106.98,91.49,0.0018916483469821068,48231905.333333336,5.163333333333337,[0.         0.47256294 1.        ],96,2026-04-07,2026-04-09,688313
3,0.13858490566037734,120.69,106.0,0.04849479580523849,54786458.666666664,4.896666666666666,[0.         0.73519401 1.        ],97,2026-04-10,2026-04-14,688313
3,0.09773976786805133,125.79,114.59,0.06523436776616162,41388930.0,3.7333333333333343,[0.         0.02678571 1.        ],98,2026-04-15,2026-04-17,688313
3,0.16457917830075786,145.98,125.35,0.012110777143593016,50006752.0,6.876666666666665,[0.         0.53320407 1.        ],99,2026-04-20,2026-04-22,688313
3,0.04278535534816927,145.26,139.3,0.01264727328485072,45049337.333333336,1.98666666666666,[0.         0.70469799 1.        ],100,2026-04-23,2026-04-27,688313
8,0.34911286715372014,180.97,131.16,0.06348419833148038,37827972.75,5.853750000000002,"[0.05982734 0.         0.01325035 0.40293114 0.76410359 0.91226661
 0.95241919 1.        ]",101,2026-04-28,2026-05-12,688313
2,0.015974618724256956,182.53,179.66,,29108768.0,1.4350000000000023,[0. 1.],102,2026-05-13,2026-05-14,688313
4,0.052961275626423755,184.9,173.31,0.042784221454459946,29311156.0,2.325000000000003,[0.19758412 0.00949094 0.         1.        ],103,2026-05-15,2026-05-20,688313
3,0.08482249225637366,182.12,167.88,0.001138506772906647,35743305.333333336,4.74666666666667,[0.         0.48033708 1.        ],104,2026-05-21,2026-05-25,688313
12,-0.07670454545454546,7.13,6.34,0.018241822009871927,25115080.75,-0.045000000000000005,"[0.88607595 1.         0.83544304 0.87341772 0.64556962 0.60759494
 0.5443038  0.4556962  0.49367089 0.3164557  0.         0.20253165]",0,2024-09-02,2024-09-19,688223
8,0.6468749999999998,10.54,6.27,0.0849051276308223,71666135.0,0.5174999999999998,"[0.03044496 0.         0.06088993 0.07494145 0.15222482 0.264637
 0.59484778 1.        ]",1,2024-09-20,2024-10-08,688223
11,0.037321624588364424,9.45,8.1,0.03374167148367326,96096990.18181819,0.030909090909090896,"[0.74814815 0.74074074 0.62222222 0.54814815 0.36296296 0.04444444
 0.         0.33333333 0.59259259 0.77777778 1.        ]",2,2024-10-09,2024-10-23,688223
2,0.0866666666666666,9.78,9.0,,152493932.0,0.3899999999999997,[0. 1.],3,2024-10-24,2024-10-25,688223
4,-0.004206098843322729,9.51,9.18,0.028753247004792183,95229640.0,-0.009999999999999787,[1.         0.63636364 0.         0.87878788],4,2024-10-28,2024-10-31,688223
3,0.008695652173913052,9.28,9.15,0.013889297489806956,63115873.333333336,0.02666666666666669,[0.38461538 0.         1.        ],5,2024-11-01,2024-11-05,688223
4,-0.007667031763417336,9.13,8.84,0.025500852467306035,95659598.0,-0.01750000000000007,[1.         0.         0.34482759 0.75862069],6,2024-11-06,2024-11-11,688223
8,-0.028856825749167567,9.04,8.31,0.02643224504224172,60487814.5,-0.03249999999999997,"[0.95890411 1.         0.60273973 0.17808219 0.         0.46575342
 0.49315068 0.60273973]",7,2024-11-12,2024-11-21,688223
2,0.022592152199762128,8.6,8.41,,43913526.0,0.09499999999999975,[0. 1.],8,2024-11-22,2024-11-25,688223
6,0.04829210836277976,8.9,8.49,0.013071611857637676,45530550.666666664,0.06833333333333336,[0.         0.63414634 0.56097561 0.63414634 0.73170732 1.        ],9,2024-11-26,2024-12-03,688223
3,0.01958525345622119,8.85,8.68,0.0041343631887842,45234988.0,0.05666666666666664,[0.         0.64705882 1.        ],10,2024-12-04,2024-12-06,688223
12,-0.0888119953863898,8.67,7.77,0.011897206218067453,36489801.333333336,-0.06416666666666664,"[1.         1.         0.96666667 0.92222222 0.87777778 0.64444444
 0.52222222 0.43333333 0.38888889 0.17777778 0.         0.14444444]",11,2024-12-09,2024-12-24,688223
16,-0.13367609254498714,7.78,6.37,0.017605829108090113,52604480.125,-0.065,"[1.         0.87234043 0.75177305 0.66666667 0.5248227  0.45390071
 0.39716312 0.39007092 0.29787234 0.26241135 0.19148936 0.
 0.0212766  0.12056738 0.17021277 0.26241135]",12,2024-12-25,2025-01-16,688223
10,0.0030674846625767583,6.54,6.11,0.021490942705540052,63468761.2,0.002000000000000046,"[0.95348837 0.69767442 0.3255814  0.20930233 0.09302326 0.1627907
 0.02325581 0.         0.37209302 1.        ]",13,2025-01-17,2025-02-07,688223
6,0.0,6.44,6.28,0.01522781666957584,65083544.0,0.0,[1.     0.125  0.375  0.     0.4375 1.    ],14,2025-02-10,2025-02-17,688223
7,0.12678288431061818,7.11,6.28,0.03564895399314106,92681082.85714285,0.1142857142857144,"[0.03614458 0.10843373 0.         0.01204819 0.14457831 0.30120482
 1.        ]",15,2025-02-18,2025-02-26,688223
6,-0.03536067892503536,7.07,6.62,0.022083526535667662,91758851.33333333,-0.041666666666666664,[1.         0.62222222 0.48888889 0.13333333 0.         0.44444444],16,2025-02-27,2025-03-06,688223
3,0.020989505247376264,6.81,6.67,7.707177333785616e-05,59545076.0,0.04666666666666656,[0.  0.5 1. ],17,2025-03-07,2025-03-11,688223
5,0.050595238095238075,7.06,6.7,0.01157952457837047,61314480.8,0.06799999999999998,[0.05555556 0.         0.41666667 0.61111111 1.        ],18,2025-03-12,2025-03-18,688223
6,0.00429184549356214,7.02,6.87,0.010523972421900856,49408912.0,0.004999999999999893,[0.8        0.33333333 0.46666667 0.         0.46666667 1.        ],19,2025-03-19,2025-03-26,688223
4,-0.03493449781659392,6.87,6.48,0.03836041316619132,44460888.0,-0.06000000000000005,[1.         0.92307692 0.         0.38461538],20,2025-03-27,2025-04-01,688223
10,-0.08435582822085888,6.52,5.45,0.05418761411392692,56037043.2,-0.05499999999999998,"[1.         0.85046729 0.         0.20560748 0.30841121 0.47663551
 0.44859813 0.43925234 0.46728972 0.48598131]",21,2025-04-02,2025-04-16,688223
5,-0.010169491525423813,5.9,5.68,0.023476797696844274,34610567.2,-0.012000000000000099,[1.         0.90909091 0.77272727 0.         0.72727273],22,2025-04-17,2025-04-23,688223
8,-0.006932409012131569,5.77,5.48,0.017013989610630487,35964422.25,-0.004999999999999893,"[1.         1.         0.68965517 0.51724138 0.         0.20689655
 0.48275862 0.86206897]",23,2025-04-24,2025-05-08,688223
